iteration,total_runs,obs_realization,par_realization,din,all_params
4,660,14,14,6.73641,0.120235
4,660,15,15,6.51766,0.678761
4,660,16,16,7.55417,0.503971
4,660,17,17,7.02829,0.454206
4,660,18,18,7.02183,1.34627
4,660,19,19,12.1048,1.53879
4,660,20,20,7.81283,0.00556835
4,660,21,21,7.23151,0.0292307
4,660,22,22,6.59878,0.289956
4,660,23,23,6.5667,0.661523
4,660,24,24,6.76862,0.824815
4,660,25,25,6.73133,0.620934
4,660,26,26,7.13756,0.595411
4,660,27,27,6.78096,0.640749
4,660,28,28,6.75305,0.761171
4,660,29,29,6.67435,0.0405849
4,660,30,30,6.56149,0.690536
4,660,31,31,6.58432,0.194761
4,660,32,32,6.53016,0.226201
4,660,33,33,6.77792,0.0721567
4,660,34,34,6.73214,0.104126
4,660,35,35,7.09727,0.0834364
4,660,36,36,6.63119,0.0331292
4,660,37,37,7.222,0.760212
4,660,38,38,6.64494,0.203604
4,660,39,39,7.0307,0.371171
4,660,40,40,6.79191,0.782103
4,660,41,41,6.4911,0.262828
4,660,42,42,6.52398,0.352771
4,660,43,43,6.6862,0.223297
4,660,44,44,10.3138,0.230908
4,660,45,45,6.63887,0.0620237
4,660,46,46,6.55036,0.922583
4,660,47,47,7.76296,0.0290283
4,660,48,48,7.0101,0.637458
4,660,49,49,7.47238,0.630925
4,660,50,50,6.59811,0.0390534
4,660,51,51,6.82624,0.0284691
4,660,52,52,6.5036,0.0232701
4,660,53,53,6.5352,0.0173342
4,660,54,54,6.72143,0.395311
4,660,55,55,6.89423,0.348601
4,660,56,56,6.79371,0.823578
4,660,57,57,7.00877,0.74315
4,660,58,58,7.42583,0.673417
4,660,59,59,6.67167,0.902285
4,660,60,60,6.84994,0.699676
4,660,61,61,7.66329,0.658237
4,660,62,62,6.49078,0.0777071
4,660,63,63,7.19802,0.888704
4,660,64,64,8.34678,0.269887
4,660,65,65,6.69387,0.78194
4,660,66,66,6.44371,0.105794
4,660,67,67,7.18375,0.455376
4,660,68,68,6.66306,0.193757
4,660,69,69,6.56258,1.08729
4,660,70,70,6.69613,0.992646
4,660,71,71,6.503,0.535416
4,660,72,72,6.55568,2.37081
4,660,73,73,8.24744,0.807093
4,660,74,74,7.19835,0.153381
4,660,75,75,6.97967,0.158544
4,660,76,76,6.58157,0.221933
4,660,77,77,6.46798,0.535351
4,660,78,78,6.88879,0.0677405
4,660,79,79,6.65967,0.0938855
4,660,80,80,6.78266,0.0415903
4,660,81,81,7.44803,0.0239746
4,660,82,82,11.0567,0.436357
4,660,83,83,6.58637,0.181371
4,660,84,84,7.10021,0.0525718
4,660,85,85,6.54371,0.813474
4,660,86,86,6.57988,0.955322
4,660,87,87,6.66264,0.550576
4,660,88,88,7.21916,0.0565505
4,660,89,89,6.75185,0.0661704
4,660,90,90,6.8383,0.685368
4,660,91,91,6.64298,0.03955
4,660,92,92,7.07736,0.00700692
4,660,93,93,6.64624,0.0721495
4,660,94,94,8.88758,1.47467
4,660,95,95,6.49802,0.0316278
4,660,96,96,6.60462,0.13197
4,660,97,97,6.56399,0.143293
4,660,98,98,6.66399,0.181761
4,660,99,99,6.76102,0.00802072
5,800,0,0,6.51209,0.0956592
5,800,1,1,6.67762,0.0613096
5,800,2,2,6.68736,0.04811
5,800,3,3,6.59437,1.06294
5,800,4,4,6.58115,0.17653
5,800,5,5,6.64018,0.132293
5,800,6,6,6.48539,1.53227
5,800,7,7,6.94431,0.455818
5,800,8,8,7.07615,0.177535
5,800,9,9,8.53108,0.613332
5,800,10,10,7.37505,0.0964013
5,800,11,11,6.63913,0.400504
5,800,12,12,8.30887,0.616835
5,800,13,13,7.33542,0.485463
5,800,14,14,6.63675,0.153796
5,800,15,15,6.51627,0.68589
5,800,16,16,7.57559,0.455776
5,800,17,17,6.82638,0.413555
5,800,18,18,6.51615,1.56191
5,800,19,19,7.91536,2.23439
5,800,20,20,7.81586,0.00695476
5,800,21,21,7.19771,0.0589642
5,800,22,22,6.60213,0.307809
5,800,23,23,6.58243,0.647136
5,800,24,24,6.90458,0.859982
5,800,25,25,6.77822,0.562111
5,800,26,26,7.12553,0.557215
5,800,27,27,6.77005,0.611379
5,800,28,28,6.75209,0.726699
5,800,29,29,6.70267,0.0731994
5,800,30,30,6.54946,0.649447
5,800,31,31,6.63019,0.278582
5,800,32,32,6.52514,0.232278
5,800,33,33,6.69843,0.0833792
5,800,34,34,6.81627,0.200967
5,800,35,35,7.22925,0.171176
5,800,36,36,6.62882,0.0450102
5,800,37,37,7.2327,0.735253
5,800,38,38,6.61664,0.26621
5,800,39,39,7.1708,0.366749
5,800,40,40,6.70423,0.825856
5,800,41,41,6.49016,0.29031
5,800,42,42,6.81743,0.304758
5,800,43,43,6.7179,0.222767
5,800,44,44,12.1999,0.461346
5,800,45,45,6.62589,0.115781
5,800,46,46,6.54989,0.924569
5,800,47,47,7.69461,0.0319945
5,800,48,48,7.05141,0.586304
5,800,49,49,7.49949,0.596199
5,800,50,50,6.60164,0.0686137
5,800,51,51,6.77642,0.0429856
5,800,52,52,6.49898,0.028811
5,800,53,53,6.52592,0.0263554
5,800,54,54,6.93609,0.359399
5,800,55,55,6.8985,0.346771
5,800,56,56,6.69048,0.866211
5,800,57,57,6.99626,0.685398
5,800,58,58,7.45452,0.626459
5,800,59,59,6.57941,0.969955
5,800,60,60,6.71516,0.796494
5,800,61,61,7.51828,0.65217
5,800,62,62,6.4827,0.11231
5,800,63,63,7.17629,0.909214
5,800,64,64,9.23112,0.463704
5,800,65,65,6.87558,0.836184
5,800,66,66,6.43645,0.105576
5,800,67,67,6.79095,0.634266
5,800,68,68,6.65125,0.225911
5,800,69,69,6.55818,1.09026
5,800,70,70,6.70468,1.0337
5,800,71,71,6.50202,0.56306
5,800,72,72,7.44846,2.63301
5,800,73,73,6.61498,1.11429
5,800,74,74,7.13457,0.154999
5,800,75,75,6.99566,0.166142
5,800,76,76,6.57438,0.230665
5,800,77,77,6.46261,0.509388
5,800,78,78,6.8481,0.0828397
5,800,79,79,6.64111,0.0994376
5,800,80,80,6.78327,0.0573968
5,800,81,81,7.41229,0.0269215
5,800,82,82,11.7366,0.797004
5,800,83,83,6.56081,0.180027
5,800,84,84,7.02523,0.0514289
5,800,85,85,6.52211,0.76215
5,800,86,86,6.56511,0.919833
5,800,87,87,6.7773,0.495632
5,800,88,88,7.18664,0.058877
5,800,89,89,6.7862,0.0987365
5,800,90,90,6.94334,0.917854
5,800,91,91,6.82437,0.0965367
5,800,92,92,7.30515,0.0202349
5,800,93,93,6.65092,0.0736128
5,800,94,94,7.45757,1.95354
5,800,95,95,6.51061,0.0503337
5,800,96,96,6.61006,0.13758
5,800,97,97,6.55725,0.144009
5,800,98,98,6.6653,0.210479
5,800,99,99,6.75914,0.0131112
6,940,0,0,6.50354,0.100806
6,940,1,1,6.6615,0.0966626
6,940,2,2,6.67879,0.059669
6,940,3,3,6.58789,1.05381
6,940,4,4,6.57983,0.183988
6,940,5,5,6.6388,0.158534
6,940,6,6,6.47476,1.57243
6,940,7,7,6.95725,0.487697
6,940,8,8,7.51966,0.243604
6,940,9,9,8.48078,0.590996
6,940,10,10,7.36566,0.101924
6,940,11,11,6.64599,0.400653
6,940,12,12,7.54328,0.78173
6,940,13,13,7.51063,0.527401
6,940,14,14,6.57147,0.184309
6,940,15,15,6.50856,0.695474
6,940,16,16,7.64031,0.420779
6,940,17,17,6.68628,0.388686
6,940,18,18,6.52299,1.60975
6,940,19,19,6.74363,2.72273
6,940,20,20,7.77954,0.00780981
6,940,21,21,7.18631,0.105097
6,940,22,22,6.60736,0.329236
6,940,23,23,6.56523,0.638593
6,940,24,24,7.22462,0.899166
6,940,25,25,6.83597,0.520088
6,940,26,26,7.12309,0.526409
6,940,27,27,6.74155,0.588458
6,940,28,28,6.74647,0.69811
6,940,29,29,6.65601,0.115656
6,940,30,30,6.53869,0.616305
6,940,31,31,6.7927,0.354151
6,940,32,32,6.52784,0.238264
6,940,33,33,6.67498,0.107711
6,940,34,34,6.87293,0.393758
6,940,35,35,7.38241,0.293422
6,940,36,36,6.62708,0.060514
6,940,37,37,7.23586,0.714565
6,940,38,38,6.61212,0.328799
6,940,39,39,7.40773,0.374653
6,940,40,40,6.63945,0.874374
6,940,41,41,6.49455,0.319652
6,940,42,42,7.10284,0.277459
6,940,43,43,6.72865,0.225794
6,940,44,44,14.0558,0.966789
6,940,45,45,6.61862,0.194051
6,940,46,46,6.56078,0.92611
6,940,47,47,7.66258,0.0346251
6,940,48,48,7.08755,0.545539
6,940,49,49,7.46707,0.568983
6,940,50,50,6.57287,0.109253
6,940,51,51,6.71788,0.0712863
6,940,52,52,6.49578,0.036261
6,940,53,53,6.52225,0.0378284
6,940,54,54,7.1204,0.348987
