iteration,total_runs,obs_realization,par_realization,din,all_params
7,985,80,80,4.54713,0.0550518
7,985,81,81,5.07708,0.0813924
7,985,82,82,6.48271,0.687525
7,985,83,83,4.40456,0.299673
7,985,84,84,4.99235,0.054101
7,985,85,85,4.93929,0.595943
7,985,86,86,4.67475,0.854921
7,985,87,87,4.72793,0.535878
7,985,88,88,4.48175,0.1276
7,985,89,89,4.94349,0.0505754
7,985,90,90,5.21137,1.00526
7,985,91,91,4.49772,0.00265981
7,985,92,92,4.61316,0.141849
7,985,93,93,4.83239,0.0730879
7,985,94,94,8.78518,2.59284
7,985,95,95,4.42929,0.0267856
7,985,96,96,4.45286,0.132814
7,985,97,97,4.79024,0.463849
7,985,98,98,4.93476,0.429805
7,985,99,99,4.73178,0.00783177
8,1030,0,0,4.52471,1.02396
8,1030,1,1,4.67134,0.137286
8,1030,2,2,4.55889,0.121596
8,1030,3,3,5.54342,0.975278
8,1030,4,4,4.68291,0.202387
8,1030,5,5,4.67745,0.102371
8,1030,6,6,4.52002,1.60164
8,1030,7,7,4.74686,0.41626
8,1030,8,8,4.6461,0.0532191
8,1030,9,9,4.87398,0.750454
8,1030,10,10,4.8216,0.0385161
8,1030,11,11,4.73317,0.501068
8,1030,12,12,4.49609,0.929199
8,1030,13,13,4.7198,0.921643
8,1030,14,14,4.65381,0.180993
8,1030,15,15,4.54631,0.476844
8,1030,16,16,4.5027,0.566449
8,1030,17,17,4.6239,0.606921
8,1030,18,18,4.48881,1.34022
8,1030,19,19,4.69839,2.24475
8,1030,20,20,4.45829,0.208249
8,1030,21,21,4.72593,0.0194546
8,1030,22,22,4.68454,0.22232
8,1030,23,23,4.49322,1.37618
8,1030,24,24,4.54456,0.914628
8,1030,25,25,4.77605,0.826699
8,1030,26,26,4.58543,0.524826
8,1030,27,27,4.43961,0.743435
8,1030,28,28,4.59461,1.01653
8,1030,29,29,4.71524,0.00826106
8,1030,30,30,4.6028,0.635816
8,1030,31,31,4.67845,0.0792672
8,1030,32,32,4.44045,0.262495
8,1030,33,33,4.7169,0.330232
8,1030,34,34,4.68683,0.0696663
8,1030,35,35,5.55604,0.548338
8,1030,36,36,4.59173,0.0496812
8,1030,37,37,4.50575,1.01229
8,1030,38,38,4.61484,0.0675096
8,1030,39,39,4.81795,0.275137
8,1030,40,40,4.52735,0.490884
8,1030,41,41,4.58565,0.274372
8,1030,42,42,4.63242,0.865097
8,1030,43,43,4.49865,0.592171
8,1030,44,44,6.20427,0.711585
8,1030,45,45,4.70792,0.0149689
8,1030,46,46,5.17603,1.21898
8,1030,47,47,4.5509,0.0818464
8,1030,48,48,5.22961,0.598753
8,1030,49,49,4.67833,0.615812
8,1030,50,50,4.491,0.0762801
8,1030,51,51,4.85875,0.0261947
8,1030,52,52,4.84225,0.0615183
8,1030,53,53,4.69803,0.0253961
8,1030,54,54,4.71108,0.737288
8,1030,55,55,4.56448,0.301632
8,1030,56,56,4.70794,1.23759
8,1030,57,57,4.4718,0.932847
8,1030,58,58,4.49131,0.899476
8,1030,59,59,4.63685,0.761657
8,1030,60,60,4.4673,0.874097
8,1030,61,61,4.68508,0.983313
8,1030,62,62,4.74167,0.0397239
8,1030,63,63,4.67301,0.776542
8,1030,64,64,4.61923,0.811519
8,1030,65,65,4.479,0.723792
8,1030,66,66,4.85557,0.12011
8,1030,67,67,6.6032,1.00211
8,1030,68,68,4.55577,0.183638
8,1030,69,69,4.6015,0.784538
8,1030,70,70,4.76971,1.032
8,1030,71,71,4.53273,0.412214
8,1030,72,72,4.56931,2.60139
8,1030,73,73,5.17774,1.5752
8,1030,74,74,4.80331,0.1706
8,1030,75,75,4.57844,0.251542
8,1030,76,76,5.26558,0.155364
8,1030,77,77,4.46805,0.780423
8,1030,78,78,4.67652,0.114224
8,1030,79,79,4.85883,0.08073
8,1030,80,80,4.54713,0.0550518
8,1030,81,81,5.07708,0.0813924
8,1030,82,82,6.48271,0.687525
8,1030,83,83,4.40456,0.299673
8,1030,84,84,4.989,0.0542238
8,1030,85,85,4.93929,0.595943
8,1030,86,86,4.67475,0.854921
8,1030,87,87,4.72793,0.535878
8,1030,88,88,4.48175,0.1276
8,1030,89,89,4.94349,0.0505754
8,1030,90,90,5.21137,1.00526
8,1030,91,91,4.49772,0.00265981
8,1030,92,92,4.61316,0.141849
8,1030,93,93,4.83239,0.0730879
8,1030,94,94,8.78518,2.59284
8,1030,95,95,4.42929,0.0267856
8,1030,96,96,4.45286,0.132814
8,1030,97,97,4.79024,0.463849
8,1030,98,98,4.93476,0.429805
8,1030,99,99,4.73178,0.00783177
9,1075,0,0,4.52354,1.01352
9,1075,1,1,4.67134,0.137286
9,1075,2,2,4.55889,0.121596
9,1075,3,3,5.54342,0.975278
9,1075,4,4,4.68291,0.202387
9,1075,5,5,4.67702,0.104219
9,1075,6,6,4.52002,1.60164
9,1075,7,7,4.74686,0.41626
9,1075,8,8,4.6461,0.0532191
9,1075,9,9,4.87398,0.750454
9,1075,10,10,4.8216,0.0385161
9,1075,11,11,4.73317,0.501068
9,1075,12,12,4.49609,0.929199
9,1075,13,13,4.7198,0.921643
9,1075,14,14,4.65381,0.180993
9,1075,15,15,4.54631,0.476844
9,1075,16,16,4.5027,0.566449
9,1075,17,17,4.6239,0.606921
9,1075,18,18,4.48881,1.34022
9,1075,19,19,4.69839,2.24475
9,1075,20,20,4.45829,0.208249
9,1075,21,21,4.72593,0.0194546
9,1075,22,22,4.68454,0.22232
9,1075,23,23,4.49322,1.37618
9,1075,24,24,4.54456,0.914628
9,1075,25,25,4.77605,0.826699
9,1075,26,26,4.58543,0.524826
9,1075,27,27,4.43961,0.743435
9,1075,28,28,4.59461,1.01653
9,1075,29,29,4.71524,0.00826106
9,1075,30,30,4.6028,0.635816
9,1075,31,31,4.67845,0.0792672
9,1075,32,32,4.44045,0.262495
9,1075,33,33,4.7169,0.330232
9,1075,34,34,4.68683,0.0696663
9,1075,35,35,5.55604,0.548338
9,1075,36,36,4.59173,0.0496812
9,1075,37,37,4.50575,1.01229
9,1075,38,38,4.61484,0.0675096
9,1075,39,39,4.81795,0.275137
9,1075,40,40,4.52735,0.490884
9,1075,41,41,4.58565,0.274372
9,1075,42,42,4.63242,0.865097
9,1075,43,43,4.49865,0.592171
9,1075,44,44,6.20427,0.711585
9,1075,45,45,4.70792,0.0149689
9,1075,46,46,5.17603,1.21898
9,1075,47,47,4.5509,0.0818464
9,1075,48,48,5.22961,0.598753
9,1075,49,49,4.67833,0.615812
9,1075,50,50,4.491,0.0762801
9,1075,51,51,4.85875,0.0261947
9,1075,52,52,4.84225,0.0615183
9,1075,53,53,4.69803,0.0253961
9,1075,54,54,4.71108,0.737288
9,1075,55,55,4.56448,0.301632
9,1075,56,56,4.70794,1.23759
9,1075,57,57,4.4718,0.932847
9,1075,58,58,4.49131,0.899476
9,1075,59,59,4.63685,0.761657
9,1075,60,60,4.4673,0.874097
9,1075,61,61,4.68508,0.983313
9,1075,62,62,4.74167,0.0397239
9,1075,63,63,4.67301,0.776542
9,1075,64,64,4.61923,0.811519
9,1075,65,65,4.479,0.723792
9,1075,66,66,4.85557,0.12011
9,1075,67,67,6.72387,1.17695
9,1075,68,68,4.55577,0.183638
9,1075,69,69,4.6015,0.784538
9,1075,70,70,4.76971,1.032
9,1075,71,71,4.53017,0.409097
9,1075,72,72,4.56931,2.60139
9,1075,73,73,5.17774,1.5752
9,1075,74,74,4.80331,0.1706
9,1075,75,75,4.57844,0.251542
9,1075,76,76,5.26558,0.155364
9,1075,77,77,4.46805,0.780423
9,1075,78,78,4.67652,0.114224
9,1075,79,79,4.85883,0.08073
9,1075,80,80,4.54713,0.0550518
9,1075,81,81,5.07708,0.0813924
9,1075,82,82,6.48271,0.687525
9,1075,83,83,4.40456,0.299673
9,1075,84,84,4.98831,0.0544157
9,1075,85,85,4.93929,0.595943
9,1075,86,86,4.67475,0.854921
9,1075,87,87,4.72793,0.535878
9,1075,88,88,4.48175,0.1276
9,1075,89,89,4.94349,0.0505754
9,1075,90,90,5.21137,1.00526
9,1075,91,91,4.49772,0.00265981
9,1075,92,92,4.61316,0.141849
9,1075,93,93,4.83239,0.0730879
9,1075,94,94,8.78518,2.59284
9,1075,95,95,4.42929,0.0267856
9,1075,96,96,4.45286,0.132814
9,1075,97,97,4.79024,0.463849
9,1075,98,98,4.93476,0.429805
9,1075,99,99,4.73178,0.00783177
10,1120,0,0,4.52255,1.00494
10,1120,1,1,4.67134,0.137286
10,1120,2,2,4.55889,0.121596
10,1120,3,3,5.54342,0.975278
10,1120,4,4,4.68291,0.202387
10,1120,5,5,4.67683,0.105945
10,1120,6,6,4.52002,1.60164
10,1120,7,7,4.74686,0.41626
10,1120,8,8,4.6461,0.0532191
10,1120,9,9,4.87398,0.750454
10,1120,10,10,4.8216,0.0385161
10,1120,11,11,4.73317,0.501068
10,1120,12,12,4.49609,0.929199
10,1120,13,13,4.7198,0.921643
10,1120,14,14,4.65381,0.180993
10,1120,15,15,4.54631,0.476844
10,1120,16,16,4.5027,0.566449
10,1120,17,17,4.6239,0.606921
10,1120,18,18,4.48881,1.34022
10,1120,19,19,4.69839,2.24475
10,1120,20,20,4.45829,0.208249
10,1120,21,21,4.72593,0.0194546
10,1120,22,22,4.68454,0.22232
10,1120,23,23,4.49322,1.37618
10,1120,24,24,4.54456,0.914628
10,1120,25,25,4.77605,0.826699
10,1120,26,26,4.58543,0.524826
10,1120,27,27,4.43961,0.743435
10,1120,28,28,4.59461,1.01653
10,1120,29,29,4.71524,0.00826106
10,1120,30,30,4.6028,0.635816
10,1120,31,31,4.67845,0.0792672
10,1120,32,32,4.44045,0.262495
10,1120,33,33,4.7169,0.330232
10,1120,34,34,4.68683,0.0696663
10,1120,35,35,5.55604,0.548338
10,1120,36,36,4.59173,0.0496812
10,1120,37,37,4.50575,1.01229
10,1120,38,38,4.61484,0.0675096
10,1120,39,39,4.81795,0.275137
10,1120,40,40,4.52735,0.490884
10,1120,41,41,4.58565,0.274372
10,1120,42,42,4.63242,0.865097
10,1120,43,43,4.49865,0.592171
10,1120,44,44,6.20427,0.711585
10,1120,45,45,4.70792,0.0149689
10,1120,46,46,5.17603,1.21898
10,1120,47,47,4.5509,0.0818464
10,1120,48,48,5.22961,0.598753
10,1120,49,49,4.67833,0.615812
10,1120,50,50,4.491,0.0762801
10,1120,51,51,4.85875,0.0261947
10,1120,52,52,4.84225,0.0615183
10,1120,53,53,4.69803,0.0253961
10,1120,54,54,4.71108,0.737288
10,1120,55,55,4.56448,0.301632
10,1120,56,56,4.70794,1.23759
10,1120,57,57,4.4718,0.932847
10,1120,58,58,4.49131,0.899476
10,1120,59,59,4.63685,0.761657
10,1120,60,60,4.4673,0.874097
10,1120,61,61,4.68508,0.983313
10,1120,62,62,4.74167,0.0397239
10,1120,63,63,4.67301,0.776542
10,1120,64,64,4.61923,0.811519
10,1120,65,65,4.479,0.723792
10,1120,66,66,4.85557,0.12011
10,1120,67,67,6.82945,1.35235
10,1120,68,68,4.55577,0.183638
10,1120,69,69,4.6015,0.784538
10,1120,70,70,4.76971,1.032
10,1120,71,71,4.52883,0.406594
10,1120,72,72,4.56931,2.60139
10,1120,73,73,5.17774,1.5752
10,1120,74,74,4.80331,0.1706
10,1120,75,75,4.57844,0.251542
10,1120,76,76,5.26558,0.155364
10,1120,77,77,4.46805,0.780423
10,1120,78,78,4.67652,0.114224
10,1120,79,79,4.85883,0.08073
10,1120,80,80,4.54713,0.0550518
10,1120,81,81,5.07708,0.0813924
10,1120,82,82,6.48271,0.687525
10,1120,83,83,4.40456,0.299673
10,1120,84,84,4.98805,0.0546146
10,1120,85,85,4.93929,0.595943
10,1120,86,86,4.67475,0.854921
10,1120,87,87,4.72793,0.535878
10,1120,88,88,4.48175,0.1276
10,1120,89,89,4.94349,0.0505754
10,1120,90,90,5.21137,1.00526
10,1120,91,91,4.49772,0.00265981
10,1120,92,92,4.61316,0.141849
10,1120,93,93,4.83239,0.0730879
10,1120,94,94,8.78518,2.59284
10,1120,95,95,4.42929,0.0267856
10,1120,96,96,4.45286,0.132814
10,1120,97,97,4.79024,0.463849
10,1120,98,98,4.93476,0.429805
10,1120,99,99,4.73178,0.00783177
11,1165,0,0,4.52214,1.00143
11,1165,1,1,4.67134,0.137286
11,1165,2,2,4.55889,0.121596
11,1165,3,3,5.54342,0.975278
11,1165,4,4,4.68291,0.202387
11,1165,5,5,4.67666,0.106718
11,1165,6,6,4.52002,1.60164
11,1165,7,7,4.74686,0.41626
11,1165,8,8,4.6461,0.0532191
11,1165,9,9,4.87398,0.750454
11,1165,10,10,4.8216,0.0385161
11,1165,11,11,4.73317,0.501068
11,1165,12,12,4.49609,0.929199
11,1165,13,13,4.7198,0.921643
11,1165,14,14,4.65381,0.180993
11,1165,15,15,4.54631,0.476844
11,1165,16,16,4.5027,0.566449
11,1165,17,17,4.6239,0.606921
11,1165,18,18,4.48881,1.34022
11,1165,19,19,4.69839,2.24475
11,1165,20,20,4.45829,0.208249
11,1165,21,21,4.72593,0.0194546
11,1165,22,22,4.68454,0.22232
11,1165,23,23,4.49322,1.37618
11,1165,24,24,4.54456,0.914628
11,1165,25,25,4.77605,0.826699
11,1165,26,26,4.58543,0.524826
11,1165,27,27,4.43961,0.743435
11,1165,28,28,4.59461,1.01653
11,1165,29,29,4.71524,0.00826106
11,1165,30,30,4.6028,0.635816
11,1165,31,31,4.67845,0.0792672
11,1165,32,32,4.44045,0.262495
11,1165,33,33,4.7169,0.330232
11,1165,34,34,4.68683,0.0696663
11,1165,35,35,5.55604,0.548338
11,1165,36,36,4.59173,0.0496812
11,1165,37,37,4.50575,1.01229
11,1165,38,38,4.61484,0.0675096
11,1165,39,39,4.81795,0.275137
11,1165,40,40,4.52735,0.490884
11,1165,41,41,4.58565,0.274372
11,1165,42,42,4.63242,0.865097
11,1165,43,43,4.49865,0.592171
11,1165,44,44,6.20427,0.711585
11,1165,45,45,4.70792,0.0149689
11,1165,46,46,5.17603,1.21898
11,1165,47,47,4.5509,0.0818464
11,1165,48,48,5.22961,0.598753
11,1165,49,49,4.67833,0.615812
11,1165,50,50,4.491,0.0762801
11,1165,51,51,4.85875,0.0261947
11,1165,52,52,4.84225,0.0615183
11,1165,53,53,4.69803,0.0253961
11,1165,54,54,4.71108,0.737288
11,1165,55,55,4.56448,0.301632
11,1165,56,56,4.70794,1.23759
11,1165,57,57,4.4718,0.932847
11,1165,58,58,4.49131,0.899476
11,1165,59,59,4.63685,0.761657
11,1165,60,60,4.4673,0.874097
11,1165,61,61,4.68508,0.983313
11,1165,62,62,4.74167,0.0397239
11,1165,63,63,4.67301,0.776542
11,1165,64,64,4.61923,0.811519
11,1165,65,65,4.479,0.723792
11,1165,66,66,4.85557,0.12011
11,1165,67,67,6.8791,1.44234
11,1165,68,68,4.55577,0.183638
11,1165,69,69,4.6015,0.784538
11,1165,70,70,4.76971,1.032
11,1165,71,71,4.52811,0.405653
11,1165,72,72,4.56931,2.60139
11,1165,73,73,5.17774,1.5752
11,1165,74,74,4.80331,0.1706
11,1165,75,75,4.57844,0.251542
11,1165,76,76,5.26558,0.155364
11,1165,77,77,4.46805,0.780423
11,1165,78,78,4.67652,0.114224
11,1165,79,79,4.85883,0.08073
11,1165,80,80,4.54713,0.0550518
11,1165,81,81,5.07708,0.0813924
11,1165,82,82,6.48271,0.687525
11,1165,83,83,4.40456,0.299673
11,1165,84,84,4.98753,0.0547014
11,1165,85,85,4.93929,0.595943
11,1165,86,86,4.67475,0.854921
11,1165,87,87,4.72793,0.535878
11,1165,88,88,4.48175,0.1276
11,1165,89,89,4.94349,0.0505754
11,1165,90,90,5.21137,1.00526
11,1165,91,91,4.49772,0.00265981
11,1165,92,92,4.61316,0.141849
11,1165,93,93,4.83239,0.0730879
11,1165,94,94,8.78518,2.59284
11,1165,95,95,4.42929,0.0267856
11,1165,96,96,4.45286,0.132814
11,1165,97,97,4.79024,0.463849
11,1165,98,98,4.93476,0.429805
11,1165,99,99,4.73178,0.00783177
