,Q (m3/s),Mod_load(t),Obs_load(t)
2017/6/13,0.655143094,2.437022907,0.40069
2017/6/14,0.631605781,2.357109959,0.39847
2017/6/15,0.610603323,2.281556529,0.39680
2017/6/16,0.591757256,2.210842901,0.36636
2017/6/17,0.57529706,2.145550814,0.36245
2017/6/18,0.558527446,2.080309094,0.32359
2017/6/19,0.542261123,2.017642307,0.27052
2017/6/20,0.526579303,1.957307362,0.23849
2017/6/21,0.512283651,1.899829131,0.21638
2017/6/22,0.499142822,1.84505752,0.18756
2017/6/23,0.483437182,1.787776459,0.18815
2017/6/24,0.474787685,1.743092901,0.15827
2017/6/25,0.458998525,1.686472827,0.12803
2017/6/26,0.445954277,1.636911907,0.10530
2017/6/27,0.43144146,1.58524366,0.09160
2017/6/28,0.428649003,1.554811135,0.06877
2017/6/29,0.410072766,1.49652884,0.04778
2017/6/30,0.395761561,1.448581682,0.02462
2017/7/1,0.383781116,1.405504385,0.01346
2017/7/2,0.372470922,1.363937323,0.01341
2017/7/3,0.36169189,1.323752089,0.01213
2017/7/4,0.351272152,1.284575367,0.01214
2017/7/5,0.341333893,1.247031605,0.01226
2017/7/6,0.332279448,1.211588431,0.01210
2017/7/7,0.322856447,1.176223976,0.01241
2017/7/8,0.313927491,1.142566366,0.01249
2017/7/9,0.30507785,1.109554792,0.01280
2017/7/10,0.296565202,1.077770344,0.01272
2017/7/11,0.289154683,1.048150283,0.01280
2017/7/12,0.280749441,1.016991749,0.01352
2017/7/13,0.281418378,1.002522956,0.01401
2017/7/14,0.269672006,0.965303326,0.01390
2017/7/15,0.360887457,1.120739865,0.01483
2017/7/16,0.298865096,0.974149449,0.01467
2017/7/17,0.267991601,0.907094228,0.01621
2017/7/18,0.249314316,0.865119843,0.01713
2017/7/19,0.236121679,0.832703136,0.01758
2017/7/20,0.226641849,0.80671641,0.01674
2017/7/21,0.219198401,0.783926391,0.01811
2017/7/22,0.212723144,0.762400185,0.01766
2017/7/23,0.206740874,0.741517232,0.01755
2017/7/24,0.202247244,0.723226683,0.01662
2017/7/25,0.196493205,0.702638943,0.01631
2017/7/26,0.191299372,0.683892926,0.03902
2017/7/27,0.185855947,0.664595196,0.06599
2017/7/28,0.180643851,0.645955374,0.06296
2017/7/29,0.175758104,0.628301283,0.05933
2017/7/30,0.17105428,0.611186287,0.05612
2017/7/31,0.166525389,0.594666485,0.04942
2017/8/1,0.162137239,0.578631546,0.05638
2017/8/2,0.158128825,0.563952706,0.05805
2017/8/3,0.15624427,0.552295534,0.05152
2017/8/4,0.151406734,0.535698873,0.04770
2017/8/5,0.147104534,0.521101133,0.04527
2017/8/6,0.143231308,0.507575066,0.04392
2017/8/7,0.140424957,0.49570998,0.04208
2017/8/8,0.138345048,0.484537068,0.04245
2017/8/9,0.133444567,0.469142794,0.04211
2017/8/10,0.129586533,0.456826136,0.04198
2017/8/11,0.125758434,0.444238917,0.05356
2017/8/12,0.122288294,0.432455662,0.05131
2017/8/13,0.119112436,0.42142244,0.04661
2017/8/14,0.116156276,0.410996546,0.03949
2017/8/15,0.113239598,0.400613444,0.04229
2017/8/16,0.110933376,0.391342708,0.03888
2017/8/17,0.108115095,0.381240794,0.04056
2017/8/18,0.105491518,0.371794821,0.03805
2017/8/19,0.102889718,0.362711626,0.03514
2017/8/20,0.100412077,0.354087025,0.03159
2017/8/21,0.098066588,0.345847003,0.03029
2017/8/22,0.095650588,0.337313695,0.03181
2017/8/23,0.093473119,0.329551076,0.02921
2017/8/24,0.091229643,0.321563273,0.03067
2017/8/25,0.089028063,0.313690352,0.02796
2017/8/26,0.087039645,0.306563653,0.02599
2017/8/27,0.085186229,0.299916126,0.02403
2017/8/28,0.083199888,0.292848113,0.02287
2017/8/29,0.081279725,0.285994795,0.02414
2017/8/30,0.07943334,0.279398232,0.02437
2017/8/31,0.07727315,0.271337098,0.02334
2017/9/1,0.073669994,0.256282855,0.02353
2017/9/2,0.066799873,0.22893383,0.02092
2017/9/3,0.057469631,0.192586822,0.01985
2017/9/4,0.047504408,0.156585221,0.01667
2017/9/5,0.039090882,0.127984467,0.01482
2017/9/6,0.032888095,0.108015389,0.01414
2017/9/7,0.028589136,0.094734001,0.01499
2017/9/8,0.026175403,0.086810611,0.01621
2017/9/9,0.02469031,0.081997895,0.02023
2017/9/10,0.023806327,0.079128883,0.01865
2017/9/11,0.023211177,0.077309326,0.01795
2017/9/12,0.022731264,0.075888672,0.02538
2017/9/13,0.022435901,0.075039869,0.02187
2017/9/14,0.022087621,0.073992494,0.01645
2017/9/15,0.021882095,0.073381601,0.01621
2017/9/16,0.021746353,0.073008067,0.01572
2017/9/17,0.021631727,0.072704757,0.01512
2017/9/18,0.021514714,0.072391892,0.01479
2017/9/19,0.021489598,0.07236981,0.01578
2017/9/20,0.021377922,0.07207839,0.01587
2017/9/21,0.021159103,0.071414734,0.01685
2017/9/22,0.021080221,0.071197539,0.01746
2017/9/23,0.020944402,0.070803624,0.01817
2017/9/24,0.020721419,0.070109905,0.01645
2017/9/25,0.020539558,0.069538172,0.01342
2017/9/26,0.020377642,0.06904026,0.10562
2017/9/27,0.020419722,0.069002465,0.11868
2017/9/28,0.020269682,0.068481917,0.03566
2017/9/29,0.020069435,0.067817183,0.01988
2017/9/30,0.020019542,0.067712293,0.01797
2017/10/1,0.02005312,0.06793306,0.01771
2017/10/2,0.02111239,0.075265478,0.01677
2017/10/3,0.057613939,0.413706068,0.01825
2017/10/4,0.042400668,0.343302612,0.03198
2017/10/5,0.089620963,0.796919791,0.04185
2017/10/6,0.057992938,0.560295232,0.05142
2017/10/7,0.045176514,0.404478201,0.06431
2017/10/8,0.035163061,0.282293164,0.08140
2017/10/9,0.028446443,0.201587121,0.09802
2017/10/10,0.024347586,0.151264202,0.11630
2017/10/11,0.021984787,0.120126948,0.13543
2017/10/12,0.020590112,0.100407383,0.14746
2017/10/13,0.019745204,0.087672117,0.14273
2017/10/14,0.147450435,2.614639738,0.17771
2017/10/15,0.094590067,1.970345472,0.18686
2017/10/16,0.066029347,1.219861762,0.19137
2017/10/17,0.178926854,4.922982295,0.57521
2017/10/18,0.603290608,46.89095131,1.44745
2017/10/19,2.232429664,133.8582643,10.98966
2017/10/20,1.033768063,43.078544,3.56025
2017/10/21,0.825602879,22.10534142,1.47993
2017/10/22,0.661885835,11.67076722,0.73963
2017/10/23,0.429243503,5.444027547,0.41000
2017/10/24,0.361098365,3.204776866,0.26769
2017/10/25,0.305157228,1.976318103,0.12833
2017/10/26,0.281558143,1.400332726,0.04798
2017/10/27,0.262084419,1.081852342,0.10025
2017/10/28,0.24886653,0.909025008,0.16944
2017/10/29,0.239268304,0.810378289,0.21430
2017/10/30,0.231349267,0.749017235,0.36086
2017/10/31,0.246240577,0.831152428,1.68127
2017/11/1,0.8341222,52.67008031,55.11542
2017/11/2,0.440543297,19.76945775,9.41806
2017/11/3,0.329372269,9.039020438,0.94914
2017/11/4,0.258088402,4.190272886,0.35712
2017/11/5,0.221333437,2.160887125,0.25211
2017/11/6,0.205279402,1.303245155,0.20620
2017/11/7,0.192105227,0.90720632,0.89328
2017/11/8,0.1859839,0.728711572,0.64542
2017/11/9,0.37375633,7.67438189,0.26982
2017/11/10,0.264049152,4.084444052,0.20463
2017/11/11,0.214639493,2.225371514,0.19496
2017/11/12,0.325306887,2.002206588,0.15313
2017/11/13,0.259135629,1.378012263,0.11561
2017/11/14,0.282277956,1.278433663,0.10059
2017/11/15,0.216806299,0.889697242,0.10390
2017/11/16,0.184248137,0.686800382,0.12216
2017/11/17,0.161766364,0.558616125,0.09665
2017/11/18,0.148862348,0.486647362,0.07922
2017/11/19,0.140178321,0.441869839,0.06775
2017/11/20,0.424822779,16.32738677,0.20317
2017/11/21,0.389696509,16.38761683,0.42272
2017/11/22,0.327322705,5.680326624,0.27180
2017/11/23,0.23668324,2.782821453,0.16808
2017/11/24,0.197701336,1.561332055,0.12603
2017/11/25,0.155122148,0.926249932,0.10364
2017/11/26,0.132505735,0.624849591,0.08475
2017/11/27,0.118856702,0.471702119,0.07653
2017/11/28,0.110662552,0.391095532,0.06712
2017/11/29,0.125636127,0.428231516,0.07615
2017/11/30,0.333406547,7.933863983,0.18025
2017/12/1,0.296819426,6.128800231,0.40049
2017/12/2,0.378413769,5.290898151,2.35290
2017/12/3,0.41022578,7.617918179,38.02214
2017/12/4,3.954981587,137.2933103,227.48612
2017/12/5,5.248370116,107.7665733,106.20209
2017/12/6,2.867379428,38.88427653,18.37646
2017/12/7,1.833895806,19.00355344,6.00865
2017/12/8,1.072048942,8.787151199,2.47886
2017/12/9,0.727713583,4.59197899,1.26272
2017/12/10,0.639914202,3.262752798,0.62796
2017/12/11,0.571400463,2.533215043,0.39937
2017/12/12,0.533602452,2.171681687,0.25763
2017/12/13,0.517686923,2.028615735,1.04624
2017/12/14,0.496400277,1.892135699,0.45605
2017/12/15,0.474344384,1.778108665,0.20662
2017/12/16,0.462905589,1.726711179,0.17114
2017/12/17,0.444131465,1.646984608,0.15554
2017/12/18,0.431658119,1.59758155,0.16747
2017/12/19,0.419702187,1.549429664,0.17016
2017/12/20,0.406038578,1.494290699,0.16872
2017/12/21,0.394172749,1.445773047,0.16895
2017/12/22,0.382437683,1.400358178,0.18547
2017/12/23,0.370802778,1.355404561,0.27308
2017/12/24,0.360012293,1.31389013,0.26865
2017/12/25,0.349628094,1.274157122,0.23836
2017/12/26,0.339605404,1.235929162,0.24210
2017/12/27,0.330000306,1.199385886,0.25151
2017/12/28,0.320753082,1.164283786,0.25073
2017/12/29,0.311597604,1.129649647,0.29288
2017/12/30,0.303034188,1.09725468,0.30170
2017/12/31,0.294533201,1.065232555,0.29439
2018/1/1,0.287729439,1.039938521,0.31285
2018/1/2,0.392121627,1.616779006,0.39005
2018/1/3,0.313328502,1.259439086,0.40118
2018/1/4,0.283789317,1.095272565,0.23779
2018/1/5,0.270145354,1.02120525,0.17789
2018/1/6,0.272745224,1.048079259,0.15739
2018/1/7,0.256877007,0.980738079,0.11424
2018/1/8,0.258281496,1.012260411,0.10210
2018/1/9,0.245521375,0.95121282,0.10338
2018/1/10,0.240303982,0.917369814,0.12062
2018/1/11,0.222423236,0.824864472,0.12384
2018/1/12,0.212460162,0.774858273,0.14583
2018/1/13,0.205158512,0.740715565,0.16949
2018/1/14,0.198816982,0.713386031,0.14884
2018/1/15,0.241054474,0.948988901,0.75567
2018/1/16,0.199222612,0.748440619,2.68901
2018/1/17,0.187418196,0.69088435,1.41794
2018/1/18,0.180476579,0.655622851,0.22456
2018/1/19,0.174718922,0.62845383,0.16460
2018/1/20,0.169496197,0.605552544,0.13344
2018/1/21,0.165013011,0.587095908,0.10807
2018/1/22,0.163314996,0.582766318,0.10059
2018/1/23,0.157091101,0.562734973,0.09560
2018/1/24,0.156678772,0.566057037,0.10800
2018/1/25,0.42805723,15.70373769,0.18575
2018/1/26,0.710716907,46.86295937,3.00098
2018/1/27,0.383468684,18.73678348,2.01516
2018/1/28,0.273374983,9.717104079,1.00174
2018/1/29,0.190444293,4.890550342,0.58447
2018/1/30,0.153181542,2.648554892,0.43863
2018/1/31,0.419385871,22.07153084,0.36094
2018/2/1,0.238889201,8.227562182,0.48370
2018/2/2,0.173606351,4.177050806,0.26027
2018/2/3,0.133851115,2.138155505,0.23492
2018/2/4,3.271771554,206.4609242,11.62164
2018/2/5,1.277515873,59.36841569,8.91886
2018/2/6,0.96944482,24.34320579,2.59514
2018/2/7,0.673078018,10.30096513,0.74290
2018/2/8,0.515706824,5.061653648,0.36417
2018/2/9,0.456198313,3.141194267,0.32790
2018/2/10,0.411818735,2.160156773,0.30616
2018/2/11,0.386879367,1.70544201,0.23078
2018/2/12,0.370299424,1.482575185,0.19875
2018/2/13,0.357585291,1.362317037,0.20773
2018/2/14,0.346481773,1.287286594,0.22751
2018/2/15,0.336181213,1.232997719,0.31358
2018/2/16,0.33075146,1.21496957,0.39847
2018/2/17,0.657594731,28.10860532,0.65951
2018/2/18,0.440892517,12.36558493,1.17700
2018/2/19,0.373356245,6.277023878,0.70303
2018/2/20,0.324310246,3.303176701,0.62021
2018/2/21,0.794979457,43.25328327,1.29880
2018/2/22,0.535270161,17.29101124,1.61941
2018/2/23,1.827005075,71.27536452,7.73182
2018/2/24,0.907120933,24.48390613,10.49958
2018/2/25,1.164079076,20.51016743,62.19618
2018/2/26,0.810785467,9.464380479,18.04895
2018/2/27,0.588376,4.82845351,9.01697
2018/2/28,1.375442702,25.54590074,28.81168
2018/3/1,3.81013778,54.45852341,27.69232
2018/3/2,4.525634548,56.81562677,27.04031
2018/3/3,4.383793704,61.62812537,73.94047
2018/3/4,2.130686886,26.81523249,6.02081
2018/3/5,1.414459111,15.55236484,2.61294
2018/3/6,0.942058839,7.633592738,1.29799
2018/3/7,0.822523851,4.978233512,0.68607
2018/3/8,0.837946932,4.56744458,0.51731
2018/3/9,0.796472979,4.089320159,0.50277
2018/3/10,0.752257402,3.67706702,0.57131
2018/3/11,0.670913426,3.040553962,0.61463
2018/3/12,0.615867782,2.548580734,0.61999
2018/3/13,0.581597891,2.272511917,0.61555
2018/3/14,0.557320228,2.112255845,0.64911
2018/3/15,0.538362299,2.00863135,0.66933
2018/3/16,0.521684355,1.930315062,0.58585
2018/3/17,0.50636548,1.86481787,0.58005
2018/3/18,0.491765798,1.805692619,0.61852
2018/3/19,0.477652963,1.75019601,0.63393
2018/3/20,0.487009826,1.944381253,0.59933
2018/3/21,0.480498094,1.938541372,0.67150
2018/3/22,0.460999371,1.84602013,0.80682
2018/3/23,0.720651726,14.46078913,1.93651
2018/3/24,0.917383789,26.79707679,5.07433
2018/3/25,0.638849785,12.74870193,11.73284
2018/3/26,4.902202187,82.59319645,39.91754
2018/3/27,3.899033895,46.95199481,20.81210
2018/3/28,1.66713227,17.209525,5.03866
2018/3/29,1.161057544,11.01298588,7.30035
2018/3/30,0.778908111,5.829505707,9.29462
2018/3/31,0.647606292,3.805088409,10.54536
2018/4/1,0.59049621,2.857756972,12.17242
2018/4/2,0.699582785,3.049712048,1063.20895
2018/4/3,89.84215364,829.3218179,909.03209
2018/4/4,71.55794469,581.3943361,220.04040
2018/4/5,31.5755061,233.7193778,69.19055
2018/4/6,16.76878907,115.2684086,20.39011
2018/4/7,8.870904963,54.41387082,9.03633
2018/4/8,5.200252402,28.62438411,4.66462
2018/4/9,3.426886363,17.16367639,2.36700
2018/4/10,2.50672618,11.65165712,1.33081
2018/4/11,2.00810697,8.829243975,1.07809
2018/4/12,2.095364871,17.16168567,2.67869
2018/4/13,3.851392369,21.65146918,14.96948
2018/4/14,3.464675435,16.64978902,31.23222
2018/4/15,5.050879922,33.10030266,27.87526
2018/4/16,4.518022877,23.42882626,8.23153
2018/4/17,3.310398268,16.14183776,3.68789
2018/4/18,2.464091468,11.4555989,1.83138
2018/4/19,1.926275352,8.572521188,1.21608
2018/4/20,1.609619985,6.917552509,0.93553
2018/4/21,1.427557319,5.993838394,0.72329
2018/4/22,1.310095485,5.416915445,0.57365
2018/4/23,1.235156419,5.054900809,0.53882
2018/4/24,1.179347908,4.798304374,0.46882
2018/4/25,1.135357947,4.602117186,0.39616
2018/4/26,1.099477172,4.446141895,0.33748
2018/4/27,1.064671675,4.297037999,0.29560
2018/4/28,1.032855901,4.159685535,0.25015
2018/4/29,1.041280629,4.212336575,0.19696
2018/4/30,0.991456569,4.000379293,0.16477
2018/5/1,0.951322771,3.819522724,0.16571
2018/5/2,0.982288398,3.787330854,0.15333
2018/5/3,0.931570048,3.616164116,0.14540
2018/5/4,0.882954321,3.469660207,0.13737
2018/5/5,0.847702789,3.349146801,0.13396
2018/5/6,0.816922451,3.237926996,0.13030
2018/5/7,0.79105523,3.137295264,0.12686
2018/5/8,0.767959022,3.042247865,0.12354
2018/5/9,0.744836193,2.948065913,0.12014
2018/5/10,0.724159563,2.860283674,0.11696
2018/5/11,0.702456389,2.772051897,0.11367
2018/5/12,0.681893157,2.687775355,0.11053
2018/5/13,0.661838304,2.605951025,0.10757
2018/5/14,0.642378922,2.526408305,0.10435
2018/5/15,0.623610895,2.449563582,0.10144
2018/5/16,0.605641912,2.375924857,0.09854
2018/5/17,0.588436242,2.305251575,0.09564
2018/5/18,0.571324949,2.235501379,0.09285
2018/5/19,0.554770904,2.168050261,0.09003
2018/5/20,0.539533404,2.104072948,0.08739
2018/5/21,0.523702005,2.040264663,0.08478
2018/5/22,0.508709118,1.979538751,0.08266
2018/5/23,0.493866971,1.919943098,0.08137
2018/5/24,0.479693338,1.862892727,0.08069
2018/5/25,0.466615282,1.808666607,0.08115
2018/5/26,0.456377435,1.759364993,0.08172
2018/5/27,0.442764025,1.705551999,0.08221
2018/5/28,0.444122772,1.67756844,0.08253
2018/5/29,0.423425374,1.611496955,0.08260
2018/5/30,0.407734788,1.558820753,0.08232
2018/5/31,0.393928141,1.510118103,0.08207
2018/6/1,0.381477092,1.464413322,0.08186
2018/6/2,0.370071671,1.420980759,0.08146
2018/6/3,0.361442498,1.382560541,0.08113
2018/6/4,0.350110417,1.340063051,0.08064
2018/6/5,0.339608142,1.300004607,0.08014
2018/6/6,0.329932068,1.262371982,0.07969
2018/6/7,0.320597186,1.225758187,0.07899
2018/6/8,0.311763304,1.190920225,0.07836
2018/6/9,0.330041917,1.199131284,0.07771
2018/6/10,0.306971628,1.136056879,0.07687
2018/6/11,0.294175224,1.098652984,0.07662
2018/6/12,0.282225102,1.061649584,0.07632
2018/6/13,0.272305309,1.028862673,0.07589
2018/6/14,0.263892433,0.999097574,0.07538
2018/6/15,0.256173778,0.970479821,0.07485
2018/6/16,0.248961071,0.94301613,0.07412
2018/6/17,0.242173712,0.916802999,0.07343
2018/6/18,0.235444802,0.890723259,0.07251
2018/6/19,0.228974271,0.865547983,0.07164
2018/6/20,0.222749441,0.841303934,0.07413
2018/6/21,0.216667639,0.817644146,0.08281
2018/6/22,0.272040186,0.89042192,0.07199
2018/6/23,0.297482848,0.895670931,0.06048
2018/6/24,0.246734946,0.798236936,0.05513
2018/6/25,0.221446169,0.753260011,0.05026
2018/6/26,0.20259681,0.717118493,0.04723
2018/6/27,0.204713458,0.712284961,0.04451
2018/6/28,0.202675316,0.697389711,0.04180
2018/6/29,0.188363443,0.664907607,0.03919
2018/6/30,0.177531523,0.640132341,0.03679
