,date,Loads (kg),Concentration (mg/L),Flow (ML),Q (m3/s),Load (t),water_year,normalized_flow,normalized_DIN_load,cum_flow,cum_din_load
2648,2016-09-30,0.10379,0.0155142,6.69,0.0774,0.00010379,2016,1.9339908435778214e-05,2.0019960943819526e-06,0.03854296328175959,0.10709092696156629
2649,2016-10-01,0.0904,0.015322034,5.9,0.0683,9.04e-05,2016,1.706609491167509e-05,1.7437175732934633e-06,0.03856002937667126,0.10709267067913959
2650,2016-10-02,0.0722,0.015168067,4.76,0.0551,7.22e-05,2016,1.3767815953635396e-05,1.3926593892896908e-06,0.038573797192624895,0.10709406333852887
2651,2016-10-03,0.0599,0.015012531,3.99,0.0462,5.99e-05,2016,1.1543976353138933e-05,1.1554057814190093e-06,0.038585341168978035,0.1070952187443103
2652,2016-10-04,0.0721,0.014804928,4.87,0.0563,7.21e-05,2016,1.4067659495275367e-05,1.390730498168791e-06,0.03859940882847331,0.10709660947480847
2653,2016-10-05,0.0876,0.014648829,5.98,0.0692,8.76e-05,2016,1.729097756790507e-05,1.6897086219082674e-06,0.03861669980604122,0.10709829918343038
2654,2016-10-06,0.0868,0.014490818,5.99,0.0693,8.68e-05,2016,1.73159645297084e-05,1.6742774929410685e-06,0.03863401577057092,0.10709997346092331
2655,2016-10-07,0.0926,0.014356589,6.45,0.0747,9.26e-05,2016,1.8665260467088275e-05,1.7861531779532598e-06,0.038652681031038014,0.10710175961410126
2656,2016-10-08,0.0775,0.014246324,5.44,0.063,7.75e-05,2016,1.5741785936098544e-05,1.4948906186973827e-06,0.03866842281697411,0.10710325450471997
2657,2016-10-09,0.113,0.015870787,7.12,0.0824,0.000113,2016,2.0589256525944765e-05,2.179646966616829e-06,0.038689012073500055,0.10710543415168658
2658,2016-10-10,0.065,0.013859275,4.69,0.0543,6.5e-05,2016,1.3567920259208747e-05,1.2537792285849014e-06,0.03870257999375926,0.10710668793091517
2659,2016-10-11,0.0718,0.01367619,5.25,0.0607,7.18e-05,2016,1.5167085814621931e-05,1.3849438248060912e-06,0.038717747079573886,0.10710807287473997
2660,2016-10-12,0.0816,0.013532338,6.03,0.0698,8.16e-05,2016,1.7440899338725055e-05,1.5739751546542766e-06,0.03873518797891261,0.10710964684989463
2661,2016-10-13,0.0758,0.01334507,5.68,0.0657,7.58e-05,2016,1.6416433904788483e-05,1.4620994696420853e-06,0.0387516044128174,0.10711110894936426
2662,2016-10-14,0.0702,0.013220339,5.31,0.0615,7.02e-05,2016,1.5366981509048582e-05,1.3540815668716938e-06,0.03876697139432645,0.10711246303093114
2663,2016-10-15,0.0699,0.013041045,5.36,0.062,6.99e-05,2016,1.5491916318065236e-05,1.3482948935089942e-06,0.03878246331064451,0.10711381132582465
2664,2016-10-16,0.109,0.0145917,7.47,0.0864,0.000109,2016,2.1588734998078006e-05,2.102491321780835e-06,0.03880405204564259,0.10711591381714643
2665,2016-10-17,0.148,0.0148,10.0,0.1158,0.000148,2016,2.8934901768257327e-05,2.854758858931776e-06,0.03883298694741085,0.10711876857600536
2666,2016-10-18,0.102,0.014147018,7.21,0.0834,0.000102,2016,2.0839126143978074e-05,1.9674689433178456e-06,0.03885382607355482,0.10712073604494868
2667,2016-10-19,0.0705,0.012390158,5.69,0.0658,7.05e-05,2016,1.6441420866591815e-05,1.3598682402343934e-06,0.03887026749442142,0.10712209591318891
2668,2016-10-20,0.0604,0.012276423,4.92,0.057,6.04e-05,2016,1.4242568227898684e-05,1.1650502370235086e-06,0.03888451006264931,0.10712326096342593
2669,2016-10-21,0.0559,0.012047414,4.64,0.0537,5.59e-05,2016,1.341799848838876e-05,1.0782501365830154e-06,0.038897928061137704,0.10712433921356251
2670,2016-10-22,0.0533,0.011897321,4.48,0.0519,5.33e-05,2016,1.2968233175928802e-05,1.0280989674396193e-06,0.038910896294313636,0.10712536731252996
2671,2016-10-23,0.0518,0.011746032,4.41,0.0511,5.18e-05,2016,1.2768337481502154e-05,9.991656006261215e-07,0.038923664631795134,0.10712636647813059
2672,2016-10-24,0.0535,0.011580087,4.62,0.0534,5.35e-05,2016,1.3343037602978768e-05,1.031956749681419e-06,0.038937007669398116,0.10712739843488027
2673,2016-10-25,0.0505,0.011425339,4.42,0.0512,5.05e-05,2016,1.2793324443305485e-05,9.740900160544237e-07,0.03894980099384142,0.10712837252489632
2674,2016-10-26,0.0478,0.011273585,4.24,0.0491,4.78e-05,2016,1.2268598245435533e-05,9.220099557901277e-07,0.038962069592086854,0.10712929453485211
2675,2016-10-27,0.0455,0.011151961,4.08,0.0472,4.55e-05,2016,1.1793845971172243e-05,8.776454600094312e-07,0.03897386343805803,0.10713017218031212
2676,2016-10-28,0.0432,0.010936709,3.95,0.0457,4.32e-05,2016,1.1419041544122277e-05,8.332809642287346e-07,0.03898528247960215,0.10713100546127635
2677,2016-10-29,0.0406,0.010797872,3.76,0.0435,4.06e-05,2016,1.0869328384448996e-05,7.831297950853385e-07,0.0389961518079866,0.10713178859107143
2678,2016-10-30,0.0379,0.010616246,3.57,0.0413,3.79e-05,2016,1.0319615224775715e-05,7.310497348210427e-07,0.03900647142321138,0.10713251964080625
2679,2016-10-31,0.0352,0.010445104,3.37,0.039,3.52e-05,2016,9.7449151032991e-06,6.789696745567468e-07,0.039016216338314674,0.10713319861048082
2680,2016-11-01,0.0327,0.010315457,3.17,0.0367,3.27e-05,2016,9.170214981822487e-06,6.307473965342505e-07,0.039025386553296494,0.10713382935787735
2681,2016-11-02,0.0303,0.01020202,2.97,0.0344,3.03e-05,2016,8.595514860345873e-06,5.844540096326542e-07,0.03903398206815684,0.10713441381188699
2682,2016-11-03,0.0402,0.013223684,3.04,0.0352,4.02e-05,2016,8.79541055477252e-06,7.754142306017392e-07,0.03904277747871161,0.10713518922611759
2683,2016-11-04,0.163385,0.025174884,6.49,0.0751,0.000163385,2016,1.87652083143016e-05,3.1515187578822174e-06,0.03906154268702592,0.10713834074487547
2684,2016-11-05,0.543548,0.043207313,12.58,0.1456,0.000543548,2016,3.6381016385649974e-05,1.048444910982871e-05,0.039097923703411565,0.10714882519398529
2685,2016-11-06,0.481101,0.053754302,8.95,0.1036,0.000481101,2016,2.5886492428250942e-05,9.279914471560381e-06,0.03912381019583982,0.10715810510845686
2686,2016-11-07,0.671276,0.068011753,9.87,0.1143,0.000671276,2016,2.856009734120736e-05,1.2948183160731667e-05,0.03915237029318103,0.10717105329161758
2687,2016-11-08,6.53664,0.078546503,83.22,0.9632,0.00653664,2016,0.00024067441608968443,0.00012608466856518785,0.03939304470927071,0.10729713796018277
2688,2016-11-09,4.309749,0.08941388,48.2,0.5578,0.004309749,2016,0.00013937727293898046,8.313036579407001e-05,0.03953242198220969,0.10738026832597684
2689,2016-11-10,0.764208,0.089276636,8.56,0.0991,0.000764208,2016,2.4762079147101045e-05,1.4740740257206317e-05,0.03955718406135679,0.10739500906623405
2690,2016-11-11,0.432415,0.073917094,5.85,0.0678,0.000432415,2016,1.6941160102658435e-05,8.34081454043908e-06,0.03957412522145945,0.10740334988077449
2691,2016-11-12,0.305014,0.064213474,4.75,0.055,0.000305014,2016,1.3742828991832064e-05,5.883387963501464e-06,0.03958786805045128,0.10740923326873798
2692,2016-11-13,0.255505,0.053904008,4.74,0.0549,0.000255505,2016,1.3717842030028732e-05,4.928413258455158e-06,0.03960158589248131,0.10741416168199644
2693,2016-11-14,0.18255,0.042751756,4.27,0.0495,0.00018255,2016,1.2368546092648858e-05,3.5211907412026734e-06,0.03961395443857396,0.10741768287273765
2694,2016-11-15,0.12,0.031168831,3.85,0.0446,0.00012,2016,1.1144184964285638e-05,2.3146693450798186e-06,0.039625098623538246,0.10741999754208273
2695,2016-11-16,0.0776,0.022108262,3.51,0.0406,7.76e-05,2016,1.0144706492152395e-05,1.4968195098182827e-06,0.0396352433300304,0.10742149436159254
2696,2016-11-17,0.0512,0.013094629,3.91,0.0452,5.12e-05,2016,1.1294106735105623e-05,9.875922539007224e-07,0.0396465374367655,0.10742248195384645
2697,2016-11-18,0.0464,0.010175439,4.56,0.0528,4.64e-05,2016,1.3193115832158781e-05,8.950054800975298e-07,0.03965973055259766,0.10742337695932655
2698,2016-11-19,0.0477,0.010127389,4.71,0.0545,4.77e-05,2016,1.3617894182815408e-05,9.200810646692278e-07,0.03967334844678048,0.1074242970403912
2699,2016-11-20,0.0486,0.010082988,4.82,0.0558,4.86e-05,2016,1.3942724686258713e-05,9.374410847573265e-07,0.039687291171466736,0.10742523448147596
2700,2016-11-21,0.0515,0.009922929,5.19,0.0601,5.15e-05,2016,1.5017164043801946e-05,9.93378927263422e-07,0.039702308335510535,0.10742622786040323
2701,2016-11-22,0.0495,0.010020243,4.94,0.0572,4.95e-05,2016,1.4292542151505347e-05,9.54801104845425e-07,0.039716600877662045,0.10742718266150808
2702,2016-11-23,0.0463,0.010175824,4.55,0.0527,4.63e-05,2016,1.3168128870355449e-05,8.930765889766299e-07,0.0397297690065324,0.10742807573809705
2703,2016-11-24,0.0472,0.010107066,4.67,0.054,4.72e-05,2016,1.3492959373798754e-05,9.104366090647286e-07,0.0397432619659062,0.10742898617470611
2704,2016-11-25,0.0495,0.00988024,5.01,0.058,4.95e-05,2016,1.4492437845931996e-05,9.54801104845425e-07,0.03975775440375213,0.10742994097581096
2705,2016-11-26,0.0515,0.009554731,5.39,0.0623,5.15e-05,2016,1.556687720347523e-05,9.93378927263422e-07,0.039773321280955606,0.10743093435473823
2706,2016-11-27,0.0622,0.011166966,5.57,0.0645,6.22e-05,2016,1.611659036314851e-05,1.1997702771997058e-06,0.03978943787131875,0.10743213412501543
2707,2016-11-28,0.0614,0.011023339,5.57,0.0645,6.14e-05,2016,1.611659036314851e-05,1.1843391482325071e-06,0.0398055544616819,0.10743331846416367
2708,2016-11-29,0.0606,0.010879713,5.57,0.0645,6.06e-05,2016,1.611659036314851e-05,1.1689080192653084e-06,0.03982167105204505,0.10743448737218293
2709,2016-11-30,0.0605,0.010670194,5.67,0.0656,6.05e-05,2016,1.6391446942985154e-05,1.1669791281444084e-06,0.03983806249898803,0.10743565435131107
2710,2016-12-01,0.0603,0.010578947,5.7,0.066,6.03e-05,2016,1.6491394790198476e-05,1.1631213459026089e-06,0.03985455389377823,0.10743681747265697
2711,2016-12-02,0.0509,0.012004717,4.24,0.0491,5.09e-05,2016,1.2268598245435533e-05,9.818055805380228e-07,0.03986682249202367,0.10743779927823752
2712,2016-12-03,0.0486,0.012891247,3.77,0.0437,4.86e-05,2016,1.0919302308055659e-05,9.374410847573265e-07,0.03987774179433173,0.10743873671932228
2713,2016-12-04,0.0505,0.013015464,3.88,0.0449,5.05e-05,2016,1.1219145849695631e-05,9.740900160544237e-07,0.03988896094018142,0.10743971080933833
2714,2016-12-05,0.0539,0.012956731,4.16,0.0481,5.39e-05,2016,1.2018728627402222e-05,1.0396723141650185e-06,0.039900979668808824,0.10744075048165248
2715,2016-12-06,0.0575,0.012921348,4.45,0.0515,5.75e-05,2016,1.2868285328715478e-05,1.109112394517413e-06,0.039913847954137535,0.107441859594047
2716,2016-12-07,0.0401,0.011589595,3.46,0.04,4.01e-05,2016,9.99478472133241e-06,7.734853394808393e-07,0.03992384273885887,0.1074426330793865
2717,2016-12-08,0.108,0.03,3.6,0.0416,0.000108,2016,1.0394576110185706e-05,2.0832024105718365e-06,0.039934237314969055,0.10744471628179705
2718,2016-12-09,0.805347,0.154874423,5.2,0.0602,0.000805347,2016,1.5042151005605277e-05,1.5534266775433305e-05,0.03994927946597466,0.10746025054857249
2719,2016-12-10,1.65633,0.301150909,5.5,0.0636,0.00165633,2016,1.5891707706918534e-05,3.194880230280046e-05,0.03996517117368158,0.1074921993508753
2720,2016-12-11,2.392203,0.453928463,5.27,0.061,0.002392203,2016,1.5242046700031924e-05,4.6142991260899806e-05,0.039980413220381615,0.10753834234213619
2721,2016-12-12,20.968151,0.629107441,33.33,0.3858,0.020968151,2016,9.639969863725109e-05,0.00040445280285587284,0.040076812919018864,0.10794279514499207
2722,2016-12-13,1868.679644,4.750679151,393.35,4.5527,1.868679644,2016,0.0011375814100202516,0.0360447957311789,0.04121439432903912,0.14398759087617097
2723,2016-12-14,1586.168538,3.495996425,453.71,5.2512,1.586168538,2016,0.0013121153382165188,0.03059546409198894,0.04252650966725564,0.1745830549681599
2724,2016-12-15,379.715339,2.114463409,179.58,2.0785,0.379715339,2016,0.0005193540010822354,0.00732429545866576,0.04304586366833787,0.18190735042682565
2725,2016-12-16,317.662708,1.311355301,242.24,2.8037,0.317662708,2016,0.000700559448079992,0.0061273677690220135,0.04374642311641786,0.1880347181958477
2726,2016-12-17,339.181755,1.073733752,315.89,3.6561,0.339181755,2016,0.0009135483104915856,0.006542446755907278,0.044659971426909445,0.19457716495175495
2727,2016-12-18,92.30924,0.814804837,113.29,1.3112,0.09230924,2016,0.0003276290431652764,0.0017805447341301315,0.044987600470074725,0.1963577096858851
2728,2016-12-19,38.638364,0.752011756,51.38,0.5947,0.038638364,2016,0.0001485974618444096,0.0007452919724569636,0.045136197931919135,0.19710300165834205
2729,2016-12-20,21.091208,0.726781806,29.02,0.3359,0.021091208,2016,8.39312046973889e-05,0.00040682643840251855,0.04522012913661652,0.19750982809674458
2730,2016-12-21,14.222738,0.724910194,19.62,0.2271,0.014222738,2016,5.674539025536476e-05,0.00027434113043084873,0.04527687452687189,0.19778416922717543
2731,2016-12-22,9.991573,0.716755595,13.94,0.1614,0.009991573,2016,4.032895635057627e-05,0.00019272656443522664,0.04531720348322246,0.19797689579161065
2732,2016-12-23,8.099753,0.675542369,11.99,0.1388,0.008099753,2016,3.4681902983023466e-05,0.0001562354164318191,0.045351885386205486,0.19813313120804246
2733,2016-12-24,6.43057,0.617137236,10.42,0.1206,0.00643057,2016,3.0134275934817215e-05,0.0001240386937532494,0.045382019662140304,0.1982571699017957
2734,2016-12-25,6.090355,0.58003381,10.5,0.1215,0.006090355,2016,3.0359158591047194e-05,0.00011747631682627999,0.04541237882073135,0.198374646218622
2735,2016-12-26,5.290228,0.535990679,9.87,0.1142,0.005290228,2016,2.853511037940403e-05,0.00010204273816735765,0.04544091393111076,0.19847668895678935
2736,2016-12-27,4.905148,0.49647247,9.88,0.1143,0.004905148,2016,2.856009734120736e-05,9.461496423899651e-05,0.04546947402845196,0.19857130392102834
2737,2016-12-28,5.352136,0.471138732,11.36,0.1314,0.005352136,2016,3.2832867809576966e-05,0.00010323687608248433,0.045502306896261537,0.19867454079711083
2738,2016-12-29,4.923873,0.438066993,11.24,0.1301,0.004923873,2016,3.250803730613366e-05,9.4976149101385e-05,0.045534814933567674,0.19876951694621223
2739,2016-12-30,6.812113,0.436114789,15.62,0.1808,0.006812113,2016,4.517642694042249e-05,0.0001313982428026643,0.045579991360508096,0.19890091518901487
2740,2016-12-31,7.225396,0.438434223,16.48,0.1907,0.007225396,2016,4.765013615895227e-05,0.00013937002189385282,0.045627641496667044,0.19904028521090875
2741,2017-01-01,5.744603,0.450557098,12.75,0.1475,0.005744603,2016,3.685576865991326e-05,0.00011080713719794633,0.04566449726532696,0.19915109234810668
2742,2017-01-02,4.438899,0.43949495,10.1,0.1169,0.004438899,2016,2.9209758348093968e-05,8.562152867671216e-05,0.045693707023675055,0.1992367138767834
2743,2017-01-03,62.403298,0.459422057,135.83,1.5721,0.062403298,2016,0.00039282002651016705,0.001203691674270673,0.04608652705018522,0.20044040555105408
2744,2017-01-04,1778.100879,1.002097002,1774.38,20.5368,1.778100879,2016,0.005131522371626486,0.034297629975673156,0.051218049421811705,0.23473803552672723
2745,2017-01-05,1577.148782,1.092616894,1443.46,16.7067,1.577148782,2016,0.004174496747597105,0.030421482819378114,0.055392546169408814,0.26515951834610535
2746,2017-01-06,5123.5915,0.898776363,5700.63,65.9795,5.1235915,2016,0.016486272463028796,0.09882850151467937,0.07187881863243761,0.3639880198607847
2747,2017-01-07,6237.481923,0.559220319,11153.89,129.0959,6.237481923,2016,0.032257143222666415,0.12031423498048013,0.10413596185510401,0.4843022548412648
2748,2017-01-08,1053.217628,0.276361087,3811.02,44.109,1.053217628,2016,0.011021498981831282,0.020315421310244,0.1151574608369353,0.5046176761515089
2749,2017-01-09,240.6419,0.214588687,1121.41,12.9793,0.2406419,2016,0.0032431327333397437,0.004641720242264693,0.11840059357027505,0.5092593963937735
2750,2017-01-10,139.157913,0.209609895,663.89,7.6839,0.139157913,2016,0.0019199731580061528,0.002684204627886536,0.1203205667282812,0.51194360102166
2751,2017-01-11,98.702074,0.205287176,480.8,5.5649,0.098702074,2016,0.001390499437393568,0.001903855541529998,0.12171106616567477,0.5138474565631901
2752,2017-01-12,53.194437,0.200514294,265.29,3.0705,0.053194437,2016,0.0007672246621712791,0.0010260627721056638,0.12247829082784605,0.5148735193352957
2753,2017-01-13,35.218309,0.200525588,175.63,2.0328,0.035218309,2016,0.0005079349595381131,0.0006793228352320723,0.12298622578738416,0.5155528421705278
2754,2017-01-14,93.595356,0.23322458,401.31,4.6448,0.093595356,2016,0.0011605944018411194,0.0018053525114586039,0.12414682018922528,0.5173581946819864
2755,2017-01-15,163.311434,0.231824992,704.46,8.1535,0.163311434,2016,0.002037311930634595,0.0031500997498402168,0.12618413211985988,0.5205082944318267
2756,2017-01-16,44.917822,0.160220517,280.35,3.2448,0.044917822,2016,0.0008107769365944852,0.0008664158802595989,0.12699490905645436,0.5213747103120863
2757,2017-01-17,259.577034,0.277097937,936.77,10.8423,0.259577034,2016,0.00270916135960256,0.005006958360721181,0.12970407041605692,0.5263816686728074
2758,2017-01-18,55.031985,0.163868579,335.83,3.887,0.055031985,2016,0.0009712432052954769,0.0010615070723199364,0.1306753136213524,0.5274431757451273
2759,2017-01-19,32.455303,0.18459392,175.82,2.035,0.032455303,2016,0.0005084846726977864,0.0006260274578281422,0.1311837982940502,0.5280692032029555
2760,2017-01-20,25.087528,0.20897566,120.05,1.3894,0.025087528,2016,0.00034716884729548125,0.0004839111000452634,0.13153096714134566,0.5285531143030008
2761,2017-01-21,21.502654,0.238494388,90.16,1.0435,0.021502654,2016,0.00026073894641775926,0.0004147627837638161,0.13179170608776342,0.5289678770867645
2762,2017-01-22,18.914328,0.268022219,70.57,0.8168,0.018914328,2016,0.0002040935040096078,0.0003648367933698739,0.13199579959177304,0.5293327138801345
2763,2017-01-23,18.61082,0.298011529,62.45,0.7228,0.01861082,2016,0.00018060575991447664,0.0003589824545066532,0.1321764053516875,0.5296916963346411
2764,2017-01-24,19.765744,0.326976741,60.45,0.6997,0.019765744,2016,0.0001748337717379072,0.00038125968099579454,0.13235123912342542,0.5300729560156369
2765,2017-01-25,19.308738,0.356249779,54.2,0.6273,0.019308738,2016,0.0001567432113922955,0.000372444532839815,0.1325079823348177,0.5304454005484767
2766,2017-01-26,17.588801,0.385550219,45.62,0.528,0.017588801,2016,0.0001319311583215878,0.0003392688207617438,0.1326399134931393,0.5307846693692384
2767,2017-01-27,16.440682,0.415378525,39.58,0.4581,0.016440682,2016,0.00011446527202105943,0.00031712285531337967,0.13275437876516036,0.5311017922245518
2768,2017-01-28,16.076262,0.444956048,36.13,0.4182,0.016076262,2016,0.00010449547426153035,0.00031009359029059646,0.1328588742394219,0.5314118858148424
2769,2017-01-29,15.82264,0.477881003,33.11,0.3832,0.01582264,2016,9.575003763036448e-05,0.0003052014980519478,0.13295462427705226,0.5317170873128944
2770,2017-01-30,222.87574,0.386152676,577.17,6.6802,0.22287574,2016,0.0016691790223861192,0.004299030359499832,0.13462380329943838,0.5360161176723942
2771,2017-01-31,484.962004,0.217035733,2234.48,25.862,0.484962004,2016,0.006462128061577469,0.009354389034893969,0.14108593136101585,0.5453705067072881
2772,2017-02-01,453.345334,0.143065304,3168.8,36.6759,0.453345334,2016,0.009164193124027883,0.008744537894539762,0.1502501244850437,0.5541150446018279
2773,2017-02-02,78.18739,0.060913531,1283.58,14.8563,0.07818739,2016,0.003712138006388267,0.001508149623373336,0.153962262491432,0.5556231942252012
2774,2017-02-03,36.397516,0.075635917,481.22,5.5697,0.036397516,2016,0.0013916988115601282,0.0007020684543521018,0.15535396130299212,0.5563252626795534
2775,2017-02-04,35.51245,0.140749277,252.31,2.9202,0.03551245,2016,0.0007296692585808726,0.0006849964948639983,0.15608363056157298,0.5570102591744174
2776,2017-02-05,35.185164,0.206886364,170.07,1.9684,0.035185164,2016,0.0004918433561367679,0.00067868350427005,0.15657547391770976,0.5576889426786874
2777,2017-02-06,36.639268,0.273774699,133.83,1.549,0.036639268,2016,0.00038704803833359755,0.0007067315872146997,0.15696252195604335,0.5583956742659021
2778,2017-02-07,38.784318,0.338757254,114.49,1.3251,0.038784318,2016,0.0003311022308559394,0.0007481072662035617,0.1572936241868993,0.5591437815321056
2779,2017-02-08,36.077421,0.404909327,89.1,1.0312,0.036077421,2016,0.0002576655501159495,0.0006958941703186574,0.15755128973701524,0.5598396757024243
2780,2017-02-09,37.079481,0.471869191,78.58,0.9095,0.037079481,2016,0.00022725641760129567,0.0007152228166847464,0.15777854615461653,0.5605548985191091
2781,2017-02-10,37.177674,0.524960096,70.82,0.8197,0.037177674,2016,0.0002048181259019044,0.0007171168527430916,0.15798336428051846,0.5612720153718521
2782,2017-02-11,31.595425,0.479154155,65.94,0.7632,0.031595425,2016,0.00019070049248302238,0.000609441347435571,0.15817406477300147,0.5618814567192877
2783,2017-02-12,25.871273,0.41143882,62.88,0.7278,0.025871273,2016,0.0001818551080046432,0.0004990286877607599,0.1583559198810061,0.5623804854070485
2784,2017-02-13,20.366956,0.344385458,59.14,0.6845,0.020366956,2016,0.00017103575354380086,0.00039285640588157896,0.1585269556345499,0.56277334181293
2785,2017-02-14,14.135665,0.276952684,51.04,0.5907,0.014135665,2016,0.00014759798337227637,0.0002726615870651476,0.15867455361792218,0.5630460033999952
2786,2017-02-15,764.395609,0.430910029,1773.91,20.5313,0.764395609,2016,0.0051301480887273035,0.014744359030549326,0.16380470170664949,0.5777903624305446
2787,2017-02-16,446.72349,0.253201547,1764.3,20.4202,0.44672349,2016,0.005102387574163802,0.008616809733583924,0.1689070892808133,0.5864071721641285
2788,2017-02-17,65.903351,0.182593165,360.93,4.1775,0.065903351,2016,0.0010438303293341536,0.0012712038858144615,0.16995091961014744,0.5876783760499429
2789,2017-02-18,38.517677,0.224750128,171.38,1.9835,0.038517677,2016,0.0004956163873690709,0.0007429640516298832,0.17044653599751652,0.5884213401015729
2790,2017-02-19,27.844952,0.266969818,104.3,1.2071,0.027844952,2016,0.0003016176159280088,0.0005370988067468248,0.17074815361344453,0.5889584389083197
2791,2017-02-20,31.75516,0.310351446,102.32,1.1843,0.03175516,2016,0.0002959205886368493,0.0006125224616675404,0.17104407420208137,0.5895709613699872
2792,2017-02-21,32.486139,0.348003631,93.35,1.0804,0.032486139,2016,0.00026995913532318843,0.0006266222506941828,0.17131403333740455,0.5901975836206814
2793,2017-02-22,27.124146,0.382191715,70.97,0.8214,0.027124146,2016,0.00020524290425256105,0.0005231952438139114,0.17151927624165714,0.5907207788644953
2794,2017-02-23,25.736671,0.414706268,62.06,0.7183,0.025736671,2016,0.00017948134663332678,0.0004964323617342063,0.17169875758829045,0.5912172112262295
2795,2017-02-24,24.381805,0.447290497,54.51,0.6309,0.024381805,2016,0.00015764274201721543,0.0004702984717601153,0.17185640033030766,0.5916875096979896
2796,2017-02-25,23.199628,0.479628447,48.37,0.5598,0.023199628,2016,0.00013987701217504708,0.0004474955645737951,0.1719962773424827,0.5921350052625634
2797,2017-02-26,21.18989,0.511956753,41.39,0.4791,0.02118989,2016,0.00011971253399975894,0.00040872990673844494,0.17211598987648247,0.5925437351693018
2798,2017-02-27,20.162215,0.544777493,37.01,0.4284,0.020162215,2016,0.00010704414436547011,0.0003889071749117374,0.17222303402084793,0.5929326423442136
2799,2017-02-28,20.573925,0.578244098,35.58,0.4118,0.020573925,2016,0.00010289630870611716,0.0003968486125455942,0.17232593032955407,0.5933294909567591
2800,2017-03-01,21.148509,0.611228584,34.6,0.4004,0.021148509,2016,0.00010004779506053743,0.0004079317123037054,0.1724259781246146,0.5937374226690629
2801,2017-03-02,21.622706,0.628384365,34.41,0.3983,0.021622706,2016,9.952306886266747e-05,0.0004170784561322788,0.17252550119347726,0.5941545011251952
2802,2017-03-03,19.896223,0.56587665,35.16,0.407,0.019896223,2016,0.00010169693453955727,0.0003837764788414335,0.17262719812801683,0.5945382776040365
2803,2017-03-04,25.003745,0.484474811,51.61,0.5973,0.025003745,2016,0.00014924712285129622,0.00048229501719743986,0.17277644525086813,0.595020572621234
2804,2017-03-05,21.0418,0.41683439,50.48,0.5843,0.0210418,2016,0.0001459988178168632,0.00040587341187750433,0.17292244406868498,0.5954264460331116
2805,2017-03-06,15.75177,0.343175817,45.9,0.5312,0.01575177,2016,0.0001327307410992944,0.00030383449291456605,0.17305517480978427,0.5957302805260261
2806,2017-03-07,12.457879,0.269301319,46.26,0.5354,0.012457879,2016,0.0001337801934950343,0.00024029892188344684,0.1731889550032793,0.5959705794479095
2807,2017-03-08,39.798974,0.191442465,207.89,2.4061,0.039798974,2016,0.0006012112879499478,0.0007676788756952393,0.17379016629122926,0.5967382583236048
2808,2017-03-09,65.148454,0.236456352,275.52,3.1889,0.065148454,2016,0.000796809224946423,0.0012566427446095221,0.1745869755161757,0.5979949010682143
2809,2017-03-10,36.130724,0.305985129,118.08,1.3667,0.036130724,2016,0.0003414968069661251,0.0006969223271528306,0.17492847232314182,0.5986918233953672
2810,2017-03-11,25.018258,0.372350915,67.19,0.7777,0.025018258,2016,0.00019432360194450538,0.0004825749571658161,0.1751227959250863,0.5991743983525329
2811,2017-03-12,22.844565,0.438812236,52.06,0.6025,0.022844565,2016,0.00015054644486506944,0.00044064678589319454,0.17527334236995137,0.5996150451384261
2812,2017-03-13,21.892742,0.492082311,44.49,0.5149,0.021892742,2016,0.00012865786632535145,0.0004222871565595119,0.17540200023627672,0.6000373322949857
2813,2017-03-14,17.758771,0.464889293,38.2,0.4421,0.017758771,2016,0.00011046735813252645,0.0003425473569999373,0.17551246759440925,0.6003798796519856
2814,2017-03-15,14.242295,0.425143134,33.5,0.3878,0.014242295,2016,9.68994378733177e-05,0.0002747183636673631,0.17560936703228258,0.600654598015653
2815,2017-03-16,12.098214,0.385170774,31.41,0.3636,0.012098214,2016,9.08525931169116e-05,0.0002333613756334624,0.1757002196253995,0.6008879593912865
2816,2017-03-17,10.341893,0.344156173,30.05,0.3478,0.010341893,2016,8.69046531519853e-05,0.00019948385580996296,0.17578712427855148,0.6010874432470964
2817,2017-03-18,8.318207,0.303805953,27.38,0.3169,0.008318207,2016,7.918368195475602e-05,0.00016044915624106965,0.17586630796050623,0.6012478924033374
2818,2017-03-19,9.684088,0.251143361,38.56,0.4463,0.009684088,2016,0.00011151681052826636,0.00018679551357212774,0.1759778247710345,0.6014346879169096
2819,2017-03-20,684.70214,0.307868283,2224.01,25.7408,0.68470214,2016,0.006431843863871832,0.01320715878307125,0.18240966863490632,0.6146418466999808
2820,2017-03-21,722.72321,0.354749082,2037.28,23.5797,0.72272321,2016,0.0058918506323400455,0.013940543826372366,0.18830151926724636,0.6285823905263532
2821,2017-03-22,138.713564,0.163155958,850.19,9.8402,0.138713564,2016,0.0024587670153713792,0.002675633619479729,0.19076028628261776,0.631258024145833
2822,2017-03-23,1076.833723,0.138069412,7799.22,90.2687,1.076833723,2016,0.022555405589363472,0.02077095006980227,0.21331569187198124,0.6520289742156352
2823,2017-03-24,846.963612,0.084844585,9982.53,115.5385,0.846963612,2016,0.028869560863141616,0.016337005909120645,0.24218525273512284,0.6683659801247559
2824,2017-03-25,163.807749,0.080043269,2046.49,23.6862,0.163807749,2016,0.0059184617466605935,0.0031596731258069105,0.24810371448178342,0.6715256532505628
